DEPT,RDEEP_1,RSHAL_1,RMICRO_1,DENB_1,CALI_1,NEUT_1,GR_1,SP_1,DTCOMP_1,PEF_1,DTSH_1
1539.0876,2.3799,1.9777,0.8552,2.3101,12.1014,0.289,80.9171,-79.625,103.01,8.7604,192.0792
1539.24,2.3472,1.9354,1.2432,2.3235,12.1072,0.2896,79.9581,-79.6875,103.8747,9.043,208.0319
1539.3924,2.5677,2.0863,1.6933,2.376,12.1399,0.2952,81.5673,-79.375,104.3679,9.1738,212.9992
1539.5448,2.8773,2.3415,1.7094,2.4108,12.1579,0.3065,85.5057,-78.75,104.4631,9.3555,207.7367
1539.6972,2.8862,2.3573,1.89,2.4115,12.181,0.2912,87.8063,-77.875,102.4208,8.7316,203.8256
1539.8496,2.6029,2.1428,1.7748,2.3957,12.145,0.3078,85.5894,-77.5625,103.1774,7.7927,204.2599
1540.002,2.1951,1.8346,1.0363,2.3326,12.1458,0.307,80.6252,-77.25,103.6155,7.7459,202.4591
1540.1544,1.8888,1.5869,0.7,2.2663,12.0808,0.3197,73.9355,-77,102.7719,7.5496,203.2623
1540.3068,1.7092,1.455,0.6507,2.2177,12.0832,0.3021,73.5708,-77.1875,102.6165,8.0344,203.8829
1540.4592,1.8034,1.5262,0.664,2.2312,12.0808,0.2899,76.1921,-77.5,103.6821,8.1354,207.0643
1540.6116,2.089,1.744,1.2335,2.2855,12.0928,0.2747,81.596,-78,102.6584,9.0137,208.1594
1540.764,2.5027,2.0667,1.6629,2.3607,12.1758,0.2613,80.3311,-78.625,102.7066,9.3395,207.6284
1540.9164,3.0236,2.5036,1.6503,2.4063,12.312,0.2461,82.6104,-78.5625,103.0184,9.2445,204.1505
1541.0688,2.9795,2.4905,1.7424,2.4178,12.2061,0.2541,83.2839,-78.0625,101.8469,8.8904,206.3542
1541.2212,2.9056,2.4129,1.5659,2.4033,12.2122,0.2567,83.4969,-77.125,100.9184,8.0031,202.0341
1541.3736,2.9147,2.4067,1.4196,2.405,12.1115,0.2676,80.9929,-76.3125,99.7276,7.8061,183.7304
1541.526,2.839,2.3354,2.0821,2.4141,12.1723,0.2689,82.9529,-76.125,99.9334,8.0661,183.5685
1541.6784,2.8414,2.3383,1.871,2.424,12.1502,0.2623,86.5127,-76.625,100.1851,8.1814,184.9556
1541.8308,2.8529,2.352,1.5857,2.411,12.1531,0.2469,89.3995,-77.8125,100.0422,8.5132,190.6124
1541.9832,2.7443,2.2578,1.8337,2.4041,12.1553,0.2463,89.7798,-79,99.8987,7.9933,196.7021
1542.1356,2.7491,2.2599,2.1472,2.4146,12.145,0.2536,89.954,-79.6875,99.7871,7.9807,198.4725
1542.288,2.8778,2.3689,1.8801,2.4325,12.1942,0.2641,89.1336,-80.3125,100.1707,7.1797,205.9496
1542.4404,3.0362,2.5075,1.8048,2.4379,12.1423,0.2499,87.9754,-80.6875,102.3342,6.1094,210.3907
1542.5928,3.1984,2.6188,1.5903,2.4501,12.1964,0.267,90.2768,-81,106.0672,5.3678,216.5199
1542.7452,3.3378,2.7267,1.8278,2.4568,12.2606,0.278,94.8334,-81.375,106.7497,5.2458,208.603
1542.8976,3.3527,2.7295,1.6887,2.4652,12.294,0.2973,95.7023,-81.625,106.8713,5.9236,209.4387
1543.05,2.8947,2.3918,1.5746,2.4564,12.2446,0.2901,96.163,-81.6875,106.1894,6.6722,207.0842
1543.2024,2.4273,2.0354,1.6352,2.4099,12.2067,0.3194,91.3633,-82.1875,104.2432,7.4611,201.4765
1543.3548,2.2304,1.8913,0.723,2.3435,12.1724,0.3073,83.478,-82.25,101.5312,7.8188,205.0076
1543.5072,2.0506,1.7606,0.8509,2.2986,12.0525,0.3074,73.9046,-81.875,99.6737,8.3079,195.5885
1543.6596,2.0123,1.7416,0.9186,2.2872,12.0551,0.2747,64.5454,-81.8125,97.3497,8.0562,186.2349
1543.812,2.154,1.8504,1.0454,2.3028,12.0543,0.2589,62.3678,-81.875,97.6072,7.7651,183.0278
1543.9644,2.1448,1.8603,1.1235,2.3181,12.0551,0.2348,60.0885,-81.8125,98.0839,7.7644,180.688
1544.1168,2.1361,1.8563,0.9764,2.3179,12.0525,0.2216,61.1824,-81.5625,96.9983,8.2003,180.5899
1544.2692,1.9867,1.7271,0.8091,2.3102,12.0567,0.2541,65.0617,-80.75,101.4246,8.93,183.3687
1544.4216,1.8443,1.6101,1.0541,2.3022,12.0628,0.2655,68.8665,-79.5,104.196,9.251,199.4976
1544.574,1.9132,1.6571,0.7875,2.2898,12.0784,0.2745,70.8867,-77.75,105.4821,8.3788,205.177
1544.7264,2.0809,1.7814,0.87,2.2952,12.0782,0.2753,75.4037,-76.6875,107.0642,6.8192,210.0794
1544.8788,2.2563,1.926,1.1473,2.3271,12.1347,0.2869,84.3279,-76,107.6235,5.6896,218.4218
1545.0312,2.6435,2.2038,1.2593,2.3836,12.2933,0.3005,94.0979,-75.875,106.2888,5.5351,220.8078
1545.1836,2.9488,2.4579,1.424,2.4235,12.296,0.2896,97.403,-75.875,105.3749,6.7583,224.3142
1545.336,3.0227,2.5151,0.7769,2.4407,12.3072,0.2836,97.403,-75.875,105.2683,7.6076,226.4095
1545.4884,3.1051,2.5778,1.1581,2.4273,12.2505,0.2814,99.0003,-75.6875,104.8693,7.4863,226.2647
1545.6408,3.0427,2.523,1.5515,2.4324,12.276,0.3025,99.5702,-76.0625,104.6206,6.9868,227.2307
1545.7932,2.9627,2.4467,1.3183,2.4207,12.2446,0.3246,100.2109,-76.9375,104.3792,6.9316,225.7862
1545.9456,2.9234,2.3889,1.1007,2.4131,12.2144,0.3332,100.4097,-77.875,104.8182,7.097,228.5545
1546.098,2.8743,2.3378,1.2466,2.4189,12.1966,0.3248,99.6753,-79.5625,105.6723,6.4955,227.4608
1546.2504,2.9641,2.3858,1.1822,2.4435,12.1603,0.3035,98.3053,-80.8125,105.7144,6.5768,223.0121
1546.4028,3.1163,2.4975,1.4469,2.4365,12.1458,0.288,93.893,-81.625,106.0394,6.4971,209.011
1546.5552,3.3273,2.6342,1.7906,2.4178,12.1245,0.2646,91.8266,-81.9375,102.7449,7.1851,205.4672
1546.7076,3.3703,2.6274,1.7482,2.4165,12.0988,0.2567,95.0987,-82.0625,102.3794,7.0906,202.6438
1546.86,2.8308,2.2066,1.3262,2.3987,12.0977,0.2663,91.0428,-82.125,101.4418,7.7623,197.0032
1547.0124,2.3394,1.8428,1.3831,2.3543,12.1502,0.2876,82.8922,-81.75,100.8593,7.3903,192.5135
1547.1648,2.0523,1.6149,0.7575,2.2937,12.0525,0.2911,67.5869,-81.5625,102.3666,7.8545,186.5306
1547.3172,1.7832,1.4148,0.7257,2.2419,12.0591,0.2704,64.2921,-81,102.38,7.6712,184.7822
1547.4696,1.6244,1.2834,0.7207,2.2159,12.0628,0.2598,61.1112,-80.0625,102.3549,7.7607,184.3591
1547.622,1.5896,1.2702,0.6331,2.1948,12.0543,0.263,60.7562,-79.5625,103.0155,7.0942,185.6459
1547.7744,1.555,1.2384,0.6089,2.1858,12.0603,0.2828,58.2036,-78.25,104.098,7.0113,191.0115
1547.9268,1.5362,1.212,0.6662,2.1837,12.0615,0.2733,60.8249,-76.6875,104.0587,7.1561,194.1066
1548.0792,1.5385,1.2121,0.6296,2.1876,12.0577,0.2804,60.8153,-75,104.1131,7.6672,195.3152
1548.2316,1.5408,1.212,0.5946,2.1907,12.0591,0.2604,64.3811,-73.1875,104.2103,8.0744,195.2106
1548.384,1.5984,1.2334,0.5601,2.1892,12.0551,0.2775,66.2382,-71,103.3073,8.7241,194.8757
1548.5364,1.5834,1.2228,0.6185,2.1858,12.0577,0.2736,69.9414,-69.1875,102.9868,9.032,193.1671
1548.6888,1.5586,1.2016,0.7717,2.1919,12.0591,0.2974,69.6574,-67.875,102.7405,8.5797,191.3766
1548.8412,1.6791,1.2891,0.5871,2.2002,12.0784,0.2962,67.5724,-67,102.4795,8.2645,191.6745
1548.9936,1.6873,1.2834,0.7973,2.2289,12.037,0.2928,63.8692,-66.25,102.178,8.2638,191.5266
1549.146,1.6863,1.2831,0.8569,2.2485,12.0615,0.2734,65.2062,-65.4375,102.6408,8.9134,193.8082
1549.2984,1.8269,1.3614,0.7559,2.2516,12.0577,0.2745,66.9479,-65.25,102.7499,8.4164,193.6763
1549.4508,1.735,1.2899,0.752,2.2253,12.0591,0.2686,67.89,-65,103.201,8.2451,192.9712
1549.6032,1.7249,1.2833,0.763,2.2225,12.0577,0.281,63.0312,-64.875,103.7561,8.4787,191.618
1549.7556,1.7482,1.2993,0.6744,2.218,12.0603,0.2733,58.6806,-64.125,104.1177,8.5423,191.0819
1549.908,1.6261,1.2147,0.9576,2.1999,12.0688,0.2866,59.8154,-63.625,105.96,8.1025,190.8631
1550.0604,1.4881,1.1154,0.7496,2.1762,12.0499,0.2855,56.8442,-63.5625,105.173,7.1671,196.1342
1550.2128,1.3823,1.0466,0.5585,2.1665,12.068,0.2923,55.0293,-63.5,105.5878,7.372,197.2079
1550.3652,1.3368,1.011,0.5443,2.1676,12.0494,0.2865,54.4999,-63.4375,105.0884,7.6876,197.9015
1550.5176,1.483,1.1047,0.6032,2.1817,12.0577,0.2956,58.5513,-63.375,107.4591,8.382,197.4405
1550.67,1.7067,1.2437,0.7998,2.2217,12.0591,0.2995,65.483,-63.1875,106.7492,8.4876,195.7435
1550.8224,1.8674,1.3518,1.6368,2.2687,12.0577,0.311,68.6532,-62.875,105.9981,8.4685,198.1829
1550.9748,1.9725,1.4423,0.8112,2.2763,12.064,0.2918,69.7577,-62.375,105.6079,8.0403,194.7538
1551.1272,1.8334,1.3719,0.6751,2.2332,12.0525,0.2842,67.0219,-61.8125,105.8022,7.3446,192.5285
1551.2796,1.6002,1.209,0.6355,2.1919,12.0591,0.272,60.9672,-61.75,105.8428,7.066,188.6941
1551.432,1.5287,1.1599,0.5821,2.1744,12.0577,0.2855,57.8069,-61.875,104.5962,7.5027,197.1107
1551.5844,1.5054,1.154,0.6296,2.1788,12.0551,0.2927,56.8952,-61.8125,104.3925,7.8348,196.4776
1551.7368,1.5318,1.1592,0.6041,2.1774,12.0543,0.3081,59.8123,-62,104.1595,8.0292,191.4703
1551.8892,1.6008,1.2108,0.6051,2.1833,12.0551,0.3009,61.0158,-62.125,104.1128,7.6331,195.3844
1552.0416,1.6032,1.225,0.6876,2.1878,12.0603,0.3064,63.0714,-62.25,105.3007,7.4065,195.4023
1552.194,1.5629,1.2019,0.6454,2.1935,12.0543,0.313,61.2056,-62.125,105.9292,7.5428,195.7366
1552.3464,1.5053,1.1556,0.5971,2.1909,12.0551,0.3288,58.9172,-62.0625,105.5422,7.4247,195.8462
1552.4988,1.4815,1.1504,0.5754,2.1748,12.0551,0.3165,55.6354,-62.1875,104.8364,7.9867,196.091
1552.6512,1.5119,1.1692,0.6024,2.1948,12.0761,0.3159,60.4221,-62,103.8895,7.8752,193.8954
1552.8036,1.6471,1.2768,0.6982,2.2219,12.0319,0.292,66.4905,-61.625,102.1477,8.2838,197.4936
1552.956,1.8666,1.4345,0.9751,2.2545,12.0567,0.2818,71.0218,-61.6875,103.2086,8.0914,194.4973
1553.1084,2.0142,1.546,0.9113,2.2854,12.0551,0.2718,71.7841,-61.875,104.0636,8.4759,195.9253
1553.2608,1.878,1.4571,1.1108,2.2925,12.0551,0.2769,69.8061,-62.0625,104.4704,7.9588,195.7232
1553.4132,1.6852,1.3281,0.7647,2.2595,12.0543,0.2872,67.5268,-62.125,103.7651,7.9387,194.4792
1553.5656,1.616,1.2824,0.6065,2.2169,12.0551,0.2763,64.3711,-62.375,103.7549,7.7712,194.8648
1553.718,1.6128,1.2842,0.7055,2.2049,12.0603,0.2836,60.0286,-62.6875,103.1614,8.1371,194.4161
1553.8704,1.6932,1.3389,0.7249,2.2264,12.0567,0.2887,61.9093,-62.875,102.6989,8.2552,194.9334
1554.0228,1.8719,1.4741,0.9935,2.2616,12.0654,0.2806,63.1629,-62.5625,102.069,8.3668,195.245
1554.1752,1.8992,1.5221,0.8468,2.2731,12.047,0.2625,65.6141,-62.9375,101.4148,8.3875,195.1579
1554.3276,1.9042,1.5473,0.8647,2.2727,12.0551,0.2635,66.5603,-63.4375,101.4726,8.1856,190.9774
1554.48,2.1282,1.6998,0.6744,2.2701,12.0551,0.2693,66.3704,-63.4375,101.6738,8.4026,195.139
1554.6324,2.2541,1.7968,1.5577,2.2968,12.0615,0.2859,70.4373,-63.125,102.1738,8.317,195.1691
1554.7848,2.2474,1.7953,1.5633,2.3159,12.0757,0.2668,69.8674,-63.0625,100.8323,8.2609,194.5124
1554.9372,2.2355,1.8146,1.0183,2.3137,12.0615,0.2669,67.0606,-63.3125,100.3047,7.5942,191.7589
1555.0896,2.1358,1.7486,0.7536,2.2814,12.0654,0.2504,62.969,-63.5625,100.5196,7.9166,191.3889
1555.242,2.017,1.6369,0.9004,2.2811,12.0663,0.2558,61.0127,-63.75,100.6907,7.7145,196.0214
1555.3944,1.9704,1.6057,1.3396,2.2992,12.0808,0.2473,65.8328,-64.3125,100.5556,7.5853,190.7224
1555.5468,2.123,1.747,0.8502,2.3129,12.0808,0.2669,67.0527,-64.4375,100.2681,7.3705,186.1447
1555.6992,2.2321,1.8271,0.9054,2.3116,12.0832,0.2701,68.1198,-64.8125,98.6563,8.0503,183.5257
1555.8516,2.3377,1.8923,1.3238,2.339,12.0885,0.2623,66.5814,-65.4375,96.8248,10.0845,184.6319
1556.004,2.5539,2.0702,1.6975,2.3775,12.0808,0.2496,68.2107,-65.5,96.1817,10.7041,185.2414
1556.1564,2.6117,2.1375,1.5405,2.3797,12.0977,0.2495,70.9117,-65.5625,96.1555,9.6874,191.9066
1556.3088,2.6136,2.1344,1.237,2.3523,12.0808,0.2531,72.2675,-65.8125,96.3819,9.7424,191.451
1556.4612,2.4566,1.9934,1.0082,2.3396,12.1027,0.2615,80.7851,-66.0625,96.7024,10.1735,186.7981
1556.6136,2.3204,1.8838,1.3152,2.3339,12.0806,0.2674,80.4699,-66.25,101.4748,10.3657,187.4565
1556.766,2.3552,1.9022,0.923,2.337,12.1169,0.2908,78.673,-66.6875,102.0071,9.1803,185.9997
1556.9184,2.391,1.9435,0.9814,2.3237,12.0628,0.2809,70.5924,-67.0625,101.5972,8.7084,184.8596
1557.0708,2.2701,1.8314,1.1409,2.3089,12.0639,0.2711,70.486,-67.4375,100.0567,8.5155,185.5737
1557.2232,2.2245,1.8047,1.2516,2.2947,12.0602,0.2618,72.2641,-67.8125,100.1392,8.3177,187.0425
1557.3756,2.2755,1.8302,0.795,2.2837,12.0628,0.2665,75.9682,-68.25,99.1122,7.6921,186.5283
1557.528,2.3949,1.9209,0.9299,2.2887,12.0857,0.274,76.6076,-68.125,100.6103,7.9665,184.1949
1557.6804,2.6005,2.0524,1.3727,2.3312,12.0755,0.2807,80.1011,-68.0625,100.9559,9.3497,183.916
1557.8328,2.6988,2.1022,2.0563,2.3844,12.1434,0.2761,77.5032,-67.8125,100.7156,9.934,182.9608
1557.9852,2.4921,1.9456,1.8332,2.3701,12.1733,0.2711,76.18,-67.5625,101.297,9.4219,182.2298
1558.1376,2.1465,1.7041,0.863,2.3068,12.0628,0.2734,77.0623,-67,100.9399,8.5738,182.8307
1558.29,1.878,1.499,0.6972,2.2399,12.0519,0.2843,76.0776,-67.4375,101.0026,8.8475,183.9395
1558.4424,1.7253,1.3769,0.8303,2.217,12.0628,0.288,71.87,-67.375,101.7278,8.9134,184.6529
1558.5948,1.765,1.3945,0.7969,2.2161,12.0616,0.2877,63.2301,-67.125,102.2262,8.2995,185.8191
1558.7472,1.8301,1.4363,0.7845,2.2368,12.0499,0.2818,62.5123,-67.1875,103.3316,7.7772,184.5032
1558.8996,1.7892,1.3871,0.8302,2.2446,12.0628,0.2786,62.3799,-67.125,103.6279,7.6075,193.3871
1559.052,1.7289,1.3454,0.8177,2.2421,12.0519,0.2918,62.5114,-66.6875,104.5486,8.0788,192.3359
1559.2044,1.6682,1.3071,0.6829,2.2145,12.0551,0.2978,61.645,-66,104.8693,8.9181,187.9911
1559.3568,1.5662,1.2225,0.6615,2.1873,12.0591,0.316,64.4163,-65.0625,105.6186,9.1535,187.5082
1559.5092,1.4787,1.1511,0.6317,2.1633,12.0551,0.312,65.2172,-64.125,105.9416,8.9096,192.0504
1559.6616,1.4413,1.1181,0.5789,2.1477,12.0551,0.3058,64.249,-64,104.5418,7.5571,193.0115
1559.814,1.4408,1.1146,0.5749,2.1488,12.0591,0.3039,63.5383,-63.625,104.3694,7.9234,192.1875
1559.9664,1.4888,1.142,0.6072,2.1724,12.0551,0.2933,63.3451,-63.125,102.8892,7.7984,186.8934
1560.1188,1.5991,1.2193,0.6795,2.2008,12.0567,0.2931,64.86,-63.1875,103.874,8.7391,184.486
1560.2712,1.654,1.2503,0.7815,2.2349,12.0577,0.28,63.3407,-62.875,100.2799,8.0906,183.756
1560.4236,1.6628,1.2653,0.7455,2.2402,12.0567,0.2886,63.3407,-62.4375,101.5437,7.9042,183.4912
1560.576,1.5985,1.2061,0.686,2.2253,12.0628,0.2888,60.6286,-61.875,102.294,7.8955,187.4987
1560.7284,1.5154,1.1615,0.6598,2.1929,12.0551,0.2841,59.5768,-61.625,103.0795,8.2147,187.3716
1560.8808,1.5451,1.1755,0.5973,2.1778,12.0591,0.2894,57.4027,-61.5,103.5467,8.9867,190.8536
1561.0332,1.5405,1.1549,0.7722,2.1914,12.0551,0.2858,58.9325,-61.4375,103.9526,8.631,192.0367
1561.1856,1.5771,1.1687,0.7571,2.2199,12.0591,0.2909,59.794,-61.25,103.4071,8.4246,194.0762
1561.338,1.6055,1.1945,0.7192,2.2159,12.0706,0.2641,63.3052,-60.6875,103.6802,8.0244,196.3345
1561.4904,1.5128,1.1302,0.6572,2.2051,12.0422,0.2722,61.7571,-60.5,103.4219,7.6907,195.5319
1561.6428,1.4317,1.0862,0.5733,2.1831,12.0591,0.2857,63.3527,-60.5,104.8137,7.5181,194.3647
1561.7952,1.398,1.0613,0.5482,2.1812,12.0567,0.3205,60.1924,-60.5,105.1592,7.4524,196.3005
1561.9476,1.4243,1.0775,0.5794,2.1816,12.0602,0.316,61.9405,-60.5625,105.1651,7.6184,198.7827
1562.1,1.4539,1.0923,0.6751,2.1924,12.0602,0.3086,61.2857,-60.75,105.4737,7.5089,199.6172
1562.2524,1.4453,1.0908,0.6682,2.1891,12.0615,0.3086,61.4262,-60.875,103.5865,7.5194,197.1318
1562.4048,1.5182,1.1557,0.5992,2.1714,12.0706,0.3155,57.2868,-61,103.4066,7.5696,195.8529
1562.5572,1.6012,1.2254,0.5819,2.1854,12.0518,0.3073,56.4669,-60.6875,103.0362,8.7231,190.6121
1562.7096,1.6102,1.2201,0.8969,2.2263,12.0654,0.2758,57.0891,-60.5,102.7485,8.5391,186.1434
1562.862,1.6375,1.2517,0.9347,2.2458,12.0591,0.2748,58.265,-60.625,103.1684,8.3597,184.2516
1563.0144,1.6978,1.3049,0.6288,2.2125,12.068,0.285,57.8022,-60.875,103.9379,7.6644,183.9979
1563.1668,1.6309,1.2555,0.6535,2.1754,12.0602,0.2911,59.7135,-60.8125,102.4872,7.9246,191.1651
1563.3192,1.625,1.2503,0.6849,2.1681,12.0639,0.2867,62.201,-60.6875,102.7339,7.9887,191.3448
1563.4716,1.6662,1.2815,0.703,2.1658,12.0628,0.2919,61.8029,-60.8125,102.86,7.8196,193.5479
1563.624,1.6295,1.2752,0.6485,2.1543,12.0639,0.2945,58.6379,-60.9375,107.7743,7.4563,194.7619
1563.7764,1.6394,1.267,0.6288,2.1485,12.0628,0.3089,60.04,-61.0625,105.2139,7.6551,195.699
1563.9288,1.6472,1.2784,0.6087,2.1646,12.0639,0.2948,61.1339,-61.3125,105.2323,7.7595,197.092
1564.0812,1.581,1.2337,0.84,2.1875,12.0602,0.3011,63.4133,-61,105.4383,7.7603,197.4917
1564.2336,1.6995,1.3193,0.6871,2.215,12.0639,0.2907,62.0763,-60.75,102.7966,8.1594,196.6642
1564.386,1.7702,1.3719,0.6744,2.2483,12.0628,0.2824,64.1577,-60.8125,101.7387,8.3553,196.4243
1564.5384,1.6676,1.3139,1.5763,2.2769,12.1171,0.2826,67.9117,-61,102.0908,8.5595,197.5247
1564.6908,1.8926,1.4836,0.6242,2.2804,12.0601,0.2757,69.4421,-61.1875,102.7855,8.0069,200.5449
1564.8432,2.0558,1.609,0.6798,2.2893,12.1015,0.2856,75.1398,-61.5,103.1506,7.7888,202.2005
1564.9956,2.1796,1.662,1.5536,2.3354,12.0662,0.2752,81.643,-61.625,103.2969,8.841,202.7576
1565.148,2.2939,1.7403,1.7121,2.3964,12.181,0.2946,85.5822,-61.875,103.5263,8.9554,200.6513
1565.3004,2.08,1.607,1.1957,2.38,12.1675,0.2904,82.008,-62.25,104.0705,8.7054,195.5288
1565.4528,1.781,1.4094,0.6529,2.2888,12.0859,0.2984,73.5208,-62.5,104.5449,8.1864,191.2914
1565.6052,1.6005,1.275,0.569,2.2228,12.0713,0.2976,67.2736,-63.125,102.7122,7.944,187.5298
1565.7576,1.4823,1.2009,0.7068,2.2102,12.0499,0.2985,67.092,-63.6875,102.2943,7.5961,187.0995
1565.91,1.5511,1.2548,0.7143,2.2182,12.0543,0.3143,64.0683,-64.125,102.0668,7.8666,188.3834
1566.0624,1.6644,1.35,0.6846,2.232,12.0628,0.3227,61.9287,-64.5625,103.202,8.3434,189.1138
1566.2148,1.6944,1.3736,0.924,2.239,12.0591,0.327,57.7839,-65.0625,103.2624,8.9231,186.4371
1566.3672,1.783,1.4484,0.7678,2.2318,12.0628,0.3141,57.1001,-65.125,102.8975,8.5683,186.2479
1566.5196,1.8245,1.4871,0.7706,2.2124,12.0602,0.2886,59.0404,-64.6875,103.2212,8.5203,184.0341
1566.672,1.7882,1.4572,0.7717,2.2107,12.0688,0.2838,59.0404,-63.75,102.2993,9.0147,182.8928
1566.8244,1.8007,1.4749,0.7681,2.2176,12.0576,0.3047,59.2684,-62.8125,102.5,9.1234,180.9245
1566.9768,1.7346,1.4157,0.7669,2.2186,12.0654,0.3217,59.8805,-62.5,103.708,8.4206,184.6046
1567.1292,1.5862,1.2974,0.7,2.2098,12.0591,0.3475,57.7107,-62.4375,104.5803,8.4164,185.4707
1567.2816,1.4873,1.2268,0.5482,2.1873,12.0628,0.3304,60.0627,-62.5,105.6931,8.2946,191.7392
1567.434,1.4157,1.1723,0.5554,2.1591,12.0615,0.3427,57.3887,-62.3125,106.6977,8.3927,196.705
1567.5864,1.4703,1.1967,0.6128,2.156,12.0628,0.3152,60.9217,-62.5,107.1345,7.9691,198.2259
1567.7388,1.6032,1.2838,0.6349,2.186,12.0639,0.3118,61.1648,-62.375,107.4053,8.1161,200.1687
1567.8912,1.6607,1.343,1.1349,2.2367,12.0602,0.2849,66.8737,-62.25,106.5476,8.7217,198.4048
1568.0436,1.7133,1.3911,0.7554,2.2732,12.0639,0.282,66.3038,-61.8125,105.1186,9.0063,197.2258
1568.196,1.6983,1.3966,0.7502,2.2649,12.0628,0.2667,67.3978,-62,104.7063,8.9653,198.1862
1568.3484,1.7329,1.4121,0.8354,2.2483,12.0887,0.264,63.6745,-62,104.8224,9.0186,198.4718
1568.5008,2.0267,1.6153,0.7256,2.2564,12.0422,0.2639,68.9061,-62,104.8577,10.5081,199.2325
1568.6532,2.3759,1.8666,1.1066,2.311,12.0705,0.2721,71.3714,-62.1875,105.1642,11.6915,199.9033
1568.8056,2.5967,2.0287,2.0743,2.3752,12.1386,0.2767,81.2975,-62.4375,103.9063,11.5223,199.03
1568.958,2.579,2.0291,1.4899,2.3919,12.1681,0.2938,81.5364,-62.5625,103.9903,9.8125,196.9284
1569.1104,2.2558,1.7763,0.9192,2.351,12.0954,0.2825,81.5717,-63.1875,104.0955,8.9032,195.1962
1569.2628,1.933,1.5427,0.9128,2.2832,12.0242,0.2896,72.4243,-63.4375,103.8908,8.4825,194.8552
1569.4152,1.7694,1.4205,0.8516,2.2257,12.0423,0.2938,65.3386,-63.75,105.5705,7.694,195.0123
1569.5676,1.689,1.3672,0.7521,2.1802,12.0397,0.3044,62.4229,-64.125,106.0279,7.6139,195.862
1569.72,1.643,1.331,0.6886,2.1526,12.0397,0.2943,59.6676,-65.125,107.69,7.2945,197.1633
1569.8724,1.615,1.3062,0.7691,2.1396,12.0423,0.2924,60.2477,-65.6875,108.6762,7.6501,199.671
1570.0248,1.6043,1.3229,0.7175,2.1477,12.0423,0.3057,56.0621,-65.875,109.0672,7.6613,201.2362
1570.1772,1.6452,1.3517,0.7399,2.143,12.0495,0.3182,57.7745,-65.5625,107.5044,8.0062,197.595
1570.3296,1.7911,1.4665,0.7565,2.1474,12.0319,0.3056,56.3988,-64.6875,106.8848,8.8111,195.8342
1570.482,1.9614,1.5917,0.8975,2.169,12.05,0.2832,57.7275,-63.5,105.7175,9.2385,188.5099
1570.6344,2.0357,1.6372,1.0655,2.2069,12.0326,0.2798,58.4098,-62.75,104.6497,9.6454,184.7477
1570.7868,2.0371,1.6475,0.904,2.2123,12.0448,0.2766,58.6463,-62.5,104.4989,8.8387,183.3385
1570.9392,1.9037,1.5387,0.7052,2.186,12.0423,0.2815,55.8493,-62.0625,103.2825,8.5196,183.2742
1571.0916,1.7334,1.4027,0.7652,2.1617,12.0397,0.2864,55.9633,-61.6875,105.704,8.0201,185.0912
1571.244,1.6774,1.3575,0.7642,2.1536,12.0423,0.2947,60.8691,-61.6875,107.3368,7.72,193.0446
1571.3964,1.7098,1.3873,0.7613,2.15,12.0397,0.3091,62.4513,-61.3125,107.8636,7.8522,197.3743
1571.5488,1.6712,1.3608,0.8105,2.1472,12.0447,0.3019,62.4861,-60.875,108.0588,8.1344,200.0802
1571.7012,1.7014,1.3729,0.7504,2.1579,12.0397,0.2929,59.7546,-60.6875,106.0969,9.4323,200.1129
1571.8536,1.8416,1.4763,0.6327,2.1853,12.0423,0.283,62.1479,-60.6875,107.1508,9.3587,199.4333
1572.006,1.8504,1.4723,1.3103,2.208,12.0423,0.2809,67.7917,-60.625,108.018,9.1997,197.4085
1572.1584,1.9241,1.5203,1.0783,2.212,12.0371,0.294,70.4826,-60.5625,108.3487,8.0378,196.6318
1572.3108,2.0449,1.6338,0.8817,2.1848,12.0374,0.2738,75.827,-60.625,108.685,7.6189,196.5286
1572.4632,2.0007,1.6166,0.9792,2.1638,12.0371,0.2785,70.8016,-60.3125,109.6482,7.2544,195.9384
1572.6156,2.0045,1.6024,0.9821,2.1425,12.0568,0.2707,70.1621,-60.375,110.1745,7.2016,195.8215
1572.768,2.1097,1.6881,0.9906,2.1401,12.0165,0.3086,66.2148,-60.25,110.3546,7.5083,196.4715
1572.9204,2.1575,1.7389,1.0023,2.1284,12.0374,0.3257,65.9879,-60.625,110.3623,7.9035,197.5777
1573.0728,2.1593,1.7361,1.0177,2.1184,12.0371,0.3266,65.331,-60.75,110.1633,8.2118,197.3874
1573.2252,2.1615,1.7304,0.9928,2.1197,12.0374,0.3145,65.3016,-60.75,110.6059,8.0322,196.3801
1573.3776,2.1904,1.7485,0.9443,2.1223,12.0345,0.3035,65.787,-60.8125,109.7264,8.2139,195.1435
1573.53,2.2719,1.794,0.9094,2.1383,12.0399,0.3077,63.8627,-60.5625,109.2822,8.2766,194.9745
1573.6824,2.3451,1.8527,0.918,2.1496,12.05,0.2975,61.2234,-60.5625,108.0718,8.667,194.9798
1573.8348,2.3667,1.8814,0.9305,2.152,12.023,0.2965,63.6282,-60.75,107.911,8.1705,195.148
1573.9872,2.3309,1.8512,0.918,2.1461,12.0423,0.283,65.0697,-60.4375,107.0005,8.1735,197.2291
1574.1396,2.2905,1.8203,0.9519,2.1421,12.0374,0.2955,65.2747,-60.3125,106.6255,7.9285,197.1472
